original_text,processed_text,label,label_id,token_count
Apnader website a to pailam na,apnader website a to pailam na,Negative,1,6
Apnader videogula ato lomba lomba hye kan?,apnader videogula ato lomba lomba hye kan,Negative,1,7
Apnader video te sound onek kom,apnader video te sound onek kom,Negative,1,6
Apnader video te sound onack kom thake. Aktu bara le valo hoi sobar jonno,apnader video te sound onack kom thake aktu bara le valo hoi sobar jonno,Negative,1,14
Apnader video quality er downgrade hoise. Try to improve it. Ar noice cancelation use korle valo hoy. Prochur noice e kotha shunte problem hoy,apnader video quality er downgrade hoise try to improve it ar noice cancelation use korle valo hoy prochur noice e kotha shunte problem hoy,Negative,1,24
Apnader video gulay hudai etto ad keno?,apnader video gulay hudai etto ad keno,Negative,1,7
"Apnader video dekha health jonne bhalo na, jey video dekhi, khali regret feel kori",apnader video dekha health jonne bhalo na jey video dekhi khali regret feel kori,Negative,1,14
"Apnader video ato dark ken vai, nicher foodpandar ad er light e chockh blurry hoye gelo, r apnar face e kono light nai",apnader video ato dark ken vai nicher foodpandar ad er light e chockh blurry hoye gelo r apnar face e kono light nai,Negative,1,23
"Apnader theke pc banate hole ki ekhon youtuber, police ei gula hote hobe?",apnader theke pc banate hole ki ekhon youtuber police ei gula hote hobe,Negative,1,13
Apnader suggestion er bahire ja ache tai asey,apnader suggestion er bahire ja ache tai asey,Negative,1,8
Apnader suggestion common pore nai bahi,apnader suggestion common pore nai bahi,Negative,1,6
Apnader sound quality always kom thake,apnader sound quality always kom thake,Negative,1,6
Apnader shahrukh bhai looks like joe from you xd,apnader shahrukh bhai looks like joe from you xd,Negative,1,9
"apnader service valo na,, r akta khota apnader poti- nodir bebohar valo na",apnader service valo na r akta khota apnader poti nodir bebohar valo na,Negative,1,13
Apnader service valo na,apnader service valo na,Negative,1,4
Apnader pricing ato beshy keno ? potaka te toh onek price kom ! ato daam keno rakhen ?,apnader pricing ato beshy keno potaka te toh onek price kom ato daam keno rakhen,Negative,1,15
"Apnader page e ekta question ask korsilam, reply painai",apnader page e ekta question ask korsilam reply painai,Negative,1,9
Apnader net eto faltu je ki bolbo Vai 2 ta Sim e 1 1 2 gb ace but rat 1 tar pore o age net kag e Kore na eto shob na Kore please network think koren,apnader net eto faltu je ki bolbo vai 2 ta sim e 1 1 2 gb ace but rat 1 tar pore o age net kag e kore na eto shob na kore please network think koren,Negative,1,37
"Apnader kono suggestions common ashena,thanks,niyen na class gula",apnader kono suggestions common ashena thanks niyen na class gula,Negative,1,10
Apnader kono common e pore na,apnader kono common e pore na,Negative,1,6
Apnader karjo krom motel vlo laglo na?,apnader karjo krom motel vlo laglo na,Negative,1,7
apnader kache theke asa korchi next update a ata niye aktu vaba hoy.plz sir...,apnader kache theke asa korchi next update a ata niye aktu vaba hoy plz sir,Negative,1,15
Apnader jonno shuvokamona Bt apu ai time a o live a asha lagbe Apnara enjoy korben Akta privacy to ase tai na Live ta age poreo to kora jeto,apnader jonno shuvokamona bt apu ai time a o live a asha lagbe apnara enjoy korben akta privacy to ase tai na live ta age poreo to kora jeto,Negative,1,29
Apnader hindu banay rakhbe lol eshob desheo ghurte jay manush vhai,apnader hindu banay rakhbe lol eshob desheo ghurte jay manush vhai,Negative,1,11
"apnader email ey aro 6mas agye ekta prblm er kotha bolcilam, kono response pai nai. amr prblm hoilo ami amr reward points redeem korty pari na. bar bar failed dekhay",apnader email ey aro 6mas agye ekta prblm er kotha bolcilam kono response pai nai amr prblm hoilo ami amr reward points redeem korty pari na bar bar failed dekhay,Negative,1,30
"Apnader ei videor karone koti koti takar ekta business protisthan fail korte pare,esob vebe video banaben",apnader ei videor karone koti koti takar ekta business protisthan fail korte pare esob vebe video banaben,Negative,1,17
Apnader ei video er jonno pani puri wala der onek problem hoyeche bebshar khoti hoise,apnader ei video er jonno pani puri wala der onek problem hoyeche bebshar khoti hoise,Negative,1,15
Apnader editor er ki hoilo bhai ? ager editing dekhe inspired hoitam aro bhalo edit korar jonno now oi feel ta koi? syncing emn kenoooo? ager editor kothayyyyy?,apnader editor er ki hoilo bhai ager editing dekhe inspired hoitam aro bhalo edit korar jonno now oi feel ta koi syncing emn kenoooo ager editor kothayyyyy,Negative,1,27
"Apnader editor er kase ektai onurodh doya kore. Voice and background music soman level e rakhun. Volume full kore rakhi tobuo voice shunte kosto hoy, tar majhe hotat kore music beje kan fete jabar jogar hoy",apnader editor er kase ektai onurodh doya kore voice and background music soman level e rakhun volume full kore rakhi tobuo voice shunte kosto hoy tar majhe hotat kore music beje kan fete jabar jogar hoy,Negative,1,36
Apnader dorkar chilo akta solid unit collect kore fault unit er pasha pashi compare kora ! dhakai onek dokanei kinto phone chole asche! ai phone samsung r oneplus ke bhaloi competition dicche spec wise! apnara fault unit diye declare kore dilen average phone!,apnader dorkar chilo akta solid unit collect kore fault unit er pasha pashi compare kora dhakai onek dokanei kinto phone chole asche ai phone samsung r oneplus ke bhaloi competition dicche spec wise apnara fault unit diye declare kore dilen average phone,Negative,1,42
Apnader dewa pdf theke rochona somas poira gecilamekta kicui ase nai rochona oo ase nai,apnader dewa pdf theke rochona somas poira gecilamekta kicui ase nai rochona oo ase nai,Negative,1,15
Apnader deke amra mogdho Ja ja korar sob e dekaiyen amader live e Amra asi apnader sob kisu e dekar jonno r ektu taratari koiren,apnader deke amra mogdho ja ja korar sob e dekaiyen amader live e amra asi apnader sob kisu e dekar jonno r ektu taratari koiren,Negative,1,25
Apnader content er man aste aste khub e nimno maner hoiye jasce,apnader content er man aste aste khub e nimno maner hoiye jasce,Negative,1,12
Apnader channel e sound onek kom pai,apnader channel e sound onek kom pai,Negative,1,7
Apnader boka baniye diyeche oto charge na. Apnara tarahura korchilen dekhe ora sujog niyeche,apnader boka baniye diyeche oto charge na apnara tarahura korchilen dekhe ora sujog niyeche,Negative,1,14
Apnader bal er review er jnno phone er dam bareee jai,apnader bal er review er jnno phone er dam bareee jai,Negative,1,11
"apnader ai app tate Fnf korar ba dekhar kono system nei.J Kono dorkare customer support ba service ar sathe kotha bola jabe sei system tao nei.. jemon gp sim a sob dhoroner system deya ache,Akta grahoker jaja dorkar sob.Bur apnader airtel app temon kichu akta nei.Aro kichu system chalu korle valo hobe...bises kore fnf ar...",apnader ai app tate fnf korar ba dekhar kono system nei j kono dorkare customer support ba service ar sathe kotha bola jabe sei system tao nei jemon gp sim a sob dhoroner system deya ache akta grahoker jaja dorkar sob bur apnader airtel app temon kichu akta nei aro kichu system chalu korle valo hobe bises kore fnf ar,Negative,1,60
Apnader after sales service valo koren eishob gyan deyar aage jottoshb faltu shop!,apnader after sales service valo koren eishob gyan deyar aage jottoshb faltu shop,Negative,1,13
apnadar nat motao valo na pliz tik koran nat md tike base tk dea vore but problam hoytae thaka hoy video chola na na hola game khalta pare na masage send hoy na ay bal ar nat nea gramin phon chalan,apnadar nat motao valo na pliz tik koran nat md tike base tk dea vore but problam hoytae thaka hoy video chola na na hola game khalta pare na masage send hoy na ay bal ar nat nea gramin phon chalan,Negative,1,41
Apna k na dakheye full skin vedio ta dakhan,apna k na dakheye full skin vedio ta dakhan,Negative,1,9
Apii ektu boshe khele khushi hotam gaan dicchi nh take,apii ektu boshe khele khushi hotam gaan dicchi nh take,Negative,1,10
api tiki bolco or sate shobai pagol hoye gece,api tiki bolco or sate shobai pagol hoye gece,Negative,1,9
Api apni din din mota hoye jachchen,api apni din din mota hoye jachchen,Negative,1,7
apander net ato karap kno ?? Free fire a dhukle shudu net chole jai kno ?? balchoda net.. ajke e amr sob gula frnd k suggest korbo Airtel nah use korrrar jonno ..,apander net ato karap kno free fire a dhukle shudu net chole jai kno balchoda net ajke e amr sob gula frnd k suggest korbo airtel nah use korrrar jonno,Negative,1,30
Apander eto bochorer channel e ekhono keno sound problem kono tay sound kom kono tay beshi consistency dhore rakhar try koren please,apander eto bochorer channel e ekhono keno sound problem kono tay sound kom kono tay beshi consistency dhore rakhar try koren please,Negative,1,22
Apa apnr room ta onk nognra,apa apnr room ta onk nognra,Negative,1,6
Anting to khabarer valoy korte paro money hoy jibone biriyani khaw nai,anting to khabarer valoy korte paro money hoy jibone biriyani khaw nai,Negative,1,12
"Ans nai keno suggestion er pdf e, shudhu 10 page er suggestions pdf",ans nai keno suggestion er pdf e shudhu 10 page er suggestions pdf,Negative,1,13
anner dress koi afa,anner dress koi afa,Negative,1,4
Anker er products oivabe use kora hoynai temon akta,anker er products oivabe use kora hoynai temon akta,Negative,1,9
Anker er product aktu dam basi basi lagay tai aktu ariya coli,anker er product aktu dam basi basi lagay tai aktu ariya coli,Negative,1,12
Anker er product akhon o use kori ni,anker er product akhon o use kori ni,Negative,1,8
Anker ar airports golai josss but bajet akto bashey monay huisy amar kasey,anker ar airports golai josss but bajet akto bashey monay huisy amar kasey,Negative,1,13
"Anim Saha dekho ki honest ""karo kono Kichu Dekha jacche na"" xd",anim saha dekho ki honest karo kono kichu dekha jacche na xd,Negative,1,12
Anek e motherboard niye kanna korte pare,anek e motherboard niye kanna korte pare,Negative,1,7
androidtotocompany amjonotartechcannel,androidtotocompany amjonotartechcannel,Negative,1,2
Android 10 ee kaaj kore naa..apps open hocche naa,android 10 ee kaaj kore naa apps open hocche naa,Negative,1,10
And ei school er principal bokachoda chara allow nah,and ei school er principal bokachoda chara allow nah,Negative,1,9
"Ananya zaman vai ki age kono electric dokane kaj korcen, nahle ato kicu janen kemne",ananya zaman vai ki age kono electric dokane kaj korcen nahle ato kicu janen kemne,Negative,1,15
Amre bollei to amr jama tA diye ditam jodio onk kosto hoto,amre bollei to amr jama ta diye ditam jodio onk kosto hoto,Negative,1,12
amra valo kicho pacchi na,amra valo kicho pacchi na,Negative,1,5
"Amra onk gorib as a student, 950 taka diye ice cream kina ta amder jonno shopner bepar egula baalsaal dekhaben na",amra onk gorib as a student 950 taka diye ice cream kina ta amder jonno shopner bepar egula baalsaal dekhaben na,Negative,1,21
Amra onek bar gechhi ebong kheyechhi je item ta bolchhen seta mutton rezala bole chalay asole ota beef rezala amra bohubar kheyechhi r bohubar e thokechhi ebar apnarao thokben,amra onek bar gechhi ebong kheyechhi je item ta bolchhen seta mutton rezala bole chalay asole ota beef rezala amra bohubar kheyechhi r bohubar e thokechhi ebar apnarao thokben,Negative,1,29
Amra mosolman okle hindu oklor loge bowt vala bebohar korilai...ar day aij eta malaun or baiccain te oto sahos pailaise...etay oto sahos koi taki pailo...???,amra mosolman okle hindu oklor loge bowt vala bebohar korilai ar day aij eta malaun or baiccain te oto sahos pailaise etay oto sahos koi taki pailo,Negative,1,27
Amra khusi na .karon ata otota valo noy ar sathe jodi plaxy plan thakto tahole to oneeek valo hoto.so we need to add flexy plan,amra khusi na karon ata otota valo noy ar sathe jodi plaxy plan thakto tahole to oneeek valo hoto so we need to add flexy plan,Negative,1,26
Amra faridpur er manush hoyeo khejur er rosh khai na,amra faridpur er manush hoyeo khejur er rosh khai na,Negative,1,10
amra chinare baap daki na tora dakos seita jana asey ekhon 2takar jonney chineese apps bebohar kortasos amra last marsi Chinese appske ar india jodi help na korto ekhono pakistaner leura choosti bujli abal chuda,amra chinare baap daki na tora dakos seita jana asey ekhon 2takar jonney chineese apps bebohar kortasos amra last marsi chinese appske ar india jodi help na korto ekhono pakistaner leura choosti bujli abal chuda,Negative,1,35
Amra bangladeshi ra athar ali khan ke chai shamim ke bosano hok athar ali ke dhukano hok,amra bangladeshi ra athar ali khan ke chai shamim ke bosano hok athar ali ke dhukano hok,Negative,1,17
Amra august 2022 gesilam poni ride only 400 rs diye nilam scamming hoy onek,amra august 2022 gesilam poni ride only 400 rs diye nilam scamming hoy onek,Negative,1,14
Amr...valo lagcenh....ai app ta....Karon Ami Help...paci...nh Ar app ta chalo korte parci nh,amr valo lagcenh ai app ta karon ami help paci nh ar app ta chalo korte parci nh,Negative,1,18
amr y lojja lage r tor?,amr y lojja lage r tor,Negative,1,6
amr to kahara gese apnk deikkha,amr to kahara gese apnk deikkha,Negative,1,6
amr sim teke dewa complein gula chek korte parteci na keno?,amr sim teke dewa complein gula chek korte parteci na keno,Negative,1,11
Amr sim a kono vlo offer nai,amr sim a kono vlo offer nai,Negative,1,7
amr sauyar network..vodar network spped chodao 4mbs ar high ping ar jonno daily rat a game khela jayna...vodar net mardarchod sob gula,amr sauyar network vodar network spped chodao 4mbs ar high ping ar jonno daily rat a game khela jayna vodar net mardarchod sob gula,Negative,1,24
amr paki tomay dekle lafay,amr paki tomay dekle lafay,Negative,1,5
Amr o mcq kharp hoice baiyabaliya,amr o mcq kharp hoice baiyabaliya,Negative,1,6
Amr o khub ichhe Bangladesh giye  candy der sathe dekha korar..r ozia ke dhore khub chotkanor....,amr o khub ichhe bangladesh giye candy der sathe dekha korar r ozia ke dhore khub chotkanor,Negative,1,17
Amr nmbr diye send otp kortechi but kno kaj hocche na ekrokom e theke jacche.log in kora jacche na.older vision tai better chilo.,amr nmbr diye send otp kortechi but kno kaj hocche na ekrokom e theke jacche log in kora jacche na older vision tai better chilo,Negative,1,25
Amr mote er theke baje rezala r hote pare na. 34 mas age gechilm prothom bite thekei kharap lagchilo vison kintu tao vabchilm vul korchi hoyto kintu tritio bite obdhi khaoar por just bomi ese gcher nite pari nijni na hoyto ami e vul ba hoyto kharap k kharap bolte vule jchhe sobai nostalgiar karone,amr mote er theke baje rezala r hote pare na 34 mas age gechilm prothom bite thekei kharap lagchilo vison kintu tao vabchilm vul korchi hoyto kintu tritio bite obdhi khaoar por just bomi ese gcher nite pari nijni na hoyto ami e vul ba hoyto kharap k kharap bolte vule jchhe sobai nostalgiar karone,Negative,1,55
Amr mcq onk kharap hoyce rajshahi board,amr mcq onk kharap hoyce rajshahi board,Negative,1,7
Amr kinar samorto nai vai,amr kinar samorto nai vai,Negative,1,5
Amr kase apnar kiso video ase.amk friend request na pathile viral koira dimo,amr kase apnar kiso video ase amk friend request na pathile viral koira dimo,Negative,1,14
Amr jibone onk apps use korse tobe ai app tar moto baje app ami aj porjonto use kori nai,amr jibone onk apps use korse tobe ai app tar moto baje app ami aj porjonto use kori nai,Negative,1,19
Amr husband dubai thke anche kashmir er sal 1ta bdr 7 hajar porse baki 2ta 1900 kore onk dam dhke amr vallage nai etho dam di egula niye ki korbo,amr husband dubai thke anche kashmir er sal 1ta bdr 7 hajar porse baki 2ta 1900 kore onk dam dhke amr vallage nai etho dam di egula niye ki korbo,Negative,1,30
Amr friend agei blsilo apndr suggestion common pore na. Ami suni nai tao porsilm akhn bash kheye gechii,amr friend agei blsilo apndr suggestion common pore na ami suni nai tao porsilm akhn bash kheye gechii,Negative,1,18
Amr exam onk kharp hoice,amr exam onk kharp hoice,Negative,1,5
Amr chair er ceyeo 2 hajar beshi dam,amr chair er ceyeo 2 hajar beshi dam,Negative,1,8
Amr budget 100k but ei build ta pochondo hoilo na.,amr budget 100k but ei build ta pochondo hoilo na,Negative,1,10
Amr boyfriend tmr pic e kotto comment kore edaning or afsos tmre o roast korte chay tumi roast korar e joggo faul kothakar,amr boyfriend tmr pic e kotto comment kore edaning or afsos tmre o roast korte chay tumi roast korar e joggo faul kothakar,Negative,1,23
Amr bisshas pori manosik rugi. Or bektitto bole kicchu nai.,amr bisshas pori manosik rugi or bektitto bole kicchu nai,Negative,1,10
Amr Biral Nai Tai Doi Khawar Lok O Nai,amr biral nai tai doi khawar lok o nai,Negative,1,9
Amr baler phn ada,amr baler phn ada,Negative,1,4
Amr bal er video agula aro apnara company promotion koran tk khiya,amr bal er video agula aro apnara company promotion koran tk khiya,Negative,1,12
amr baaler network airtel er... airtel er moto  sim company bd te ar ektao nai.. tader emon baaler network oder ei baaler apps o cole na,amr baaler network airtel er airtel er moto sim company bd te ar ektao nai tader emon baaler network oder ei baaler apps o cole na,Negative,1,26
amr apssti vlo moto kaj korcey na akn ki kortey pari....,amr apssti vlo moto kaj korcey na akn ki kortey pari,Negative,1,11
Amr account pin vule Howard karone block hoye gese Ami. Phn Kori email korsi Kono response hoy na call dilee busy bole email korlee Kono response ase naa evbee kivbee use korbo. Nagad very bad. Service taaaa ektu. Valo how's dekr r amk help korbn plzzz,amr account pin vule howard karone block hoye gese ami phn kori email korsi kono response hoy na call dilee busy bole email korlee kono response ase naa evbee kivbee use korbo nagad very bad service taaaa ektu valo how's dekr r amk help korbn plzzz,Negative,1,46
AMR  Dewar Karon Ami ai application theke Kichu kinle point jog Hoy na.. customer care e Kotha boleo lav hoye nai kono opokar Pai nai.....,amr dewar karon ami ai application theke kichu kinle point jog hoy na customer care e kotha boleo lav hoye nai kono opokar pai nai,Negative,1,25
Amon video aro chai,amon video aro chai,Negative,1,4
Amon rajokio porivesey ami porike kethe chai,amon rajokio porivesey ami porike kethe chai,Negative,1,7
Amon pic rate post dite neii...amdr moto single chele der rate gumate parblm hoy.!!,amon pic rate post dite neii amdr moto single chele der rate gumate parblm hoy,Negative,1,15
Amon o Boudi ache Boudi kapay r dada haphay,amon o boudi ache boudi kapay r dada haphay,Negative,1,9
"Amon kono offer nei jeta pochondo howar moto,faltu Amon ekta apps er kono manei hoy na",amon kono offer nei jeta pochondo howar moto faltu amon ekta apps er kono manei hoy na,Negative,1,17
Amon chutmarani o manush hoy,amon chutmarani o manush hoy,Negative,1,5
Amon bokchd add video gulo nh diya parn,amon bokchd add video gulo nh diya parn,Negative,1,8
amon ak server kaj kore na mute ohibay tika dilaitmage server open kora ouk,amon ak server kaj kore na mute ohibay tika dilaitmage server open kora ouk,Negative,1,14
Amoled display hole vlo hto,amoled display hole vlo hto,Negative,1,5
Amnei net thahe Upor thaikka sim bondho kaferer dol,amnei net thahe upor thaikka sim bondho kaferer dol,Negative,1,9
Amne k kotha koi vai,amne k kotha koi vai,Negative,1,5
"Amn jukti hassokor. Oirakom patan panjabi dasar anasa kanasa hajar hajar pora aca, player nauar somi nijadr lok cara to dukano hoina, ki r boli, bal ar jukti",amn jukti hassokor oirakom patan panjabi dasar anasa kanasa hajar hajar pora aca player nauar somi nijadr lok cara to dukano hoina ki r boli bal ar jukti,Negative,1,28
Amn jogonni sim dehi nai gp jdioh tk Beshi lage tao net valo kintu the offer Beshi diya lav nai faltu net for pubg,amn jogonni sim dehi nai gp jdioh tk beshi lage tao net valo kintu the offer beshi diya lav nai faltu net for pubg,Negative,1,24
Amn chegaiya begaiya boissa pic tuilla lav ki Heda,amn chegaiya begaiya boissa pic tuilla lav ki heda,Negative,1,9
Amk onk karp kotha bole onk mon karap,amk onk karp kotha bole onk mon karap,Negative,1,8
Amito chini o na tanjia methela sorry (tangia methela) ke?,amito chini o na tanjia methela sorry tangia methela ke,Negative,1,10
Amit DJ new naki ekdm bhalo gaan bajaina,amit dj new naki ekdm bhalo gaan bajaina,Negative,1,8
amie tw roj gud marie,amie tw roj gud marie,Negative,1,5
Ami youtube theke amr ta deken na kno b,ami youtube theke amr ta deken na kno b,Negative,1,9
"Ami youtube korta chai but amak kaw support kora na, khov kosto lage",ami youtube korta chai but amak kaw support kora na khov kosto lage,Negative,1,13
Ami xiaomi user ata onak baje monitor,ami xiaomi user ata onak baje monitor,Negative,1,7
Ami vabte pari na nagat ar moto valo akta protisthan amn low quality r app niye market a asce.,ami vabte pari na nagat ar moto valo akta protisthan amn low quality r app niye market a asce,Negative,1,19
Ami tumar ager viewers amar mobile ta kharap haye geche,ami tumar ager viewers amar mobile ta kharap haye geche,Negative,1,10
Ami tomar voda khete cai karon dekhley khudalage,ami tomar voda khete cai karon dekhley khudalage,Negative,1,8
ami toh vabci diaper porcy,ami toh vabci diaper porcy,Negative,1,5
Ami to youtube e class kori tahole share kivabe,ami to youtube e class kori tahole share kivabe,Negative,1,9
Ami to vaia korta partaci na,ami to vaia korta partaci na,Negative,1,6
Ami to pacchi na pdf ta,ami to pacchi na pdf ta,Negative,1,6
Ami to koko noi pai ne,ami to koko noi pai ne,Negative,1,6
Ami to just uporta dekhei fida hoycilam.Allah somoy  thakte bachaiche.bole na upore fitfat vitore sodorghat,ami to just uporta dekhei fida hoycilam allah somoy thakte bachaiche bole na upore fitfat vitore sodorghat,Negative,1,17
ami to jani rup gun sob milay mis Bangladesh  hoy.... Tar talent ki manus  er bathroom a dhuke video kora...  Oishe may ta k dek... I think she is perfect  for mis Bangladesh...  Ekhon  to maximum  e ku kam kore mis Bangladesh  hoy... Sei dik tekha oishe may ta valo,ami to jani rup gun sob milay mis bangladesh hoy tar talent ki manus er bathroom a dhuke video kora oishe may ta k dek i think she is perfect for mis bangladesh ekhon to maximum e ku kam kore mis bangladesh hoy sei dik tekha oishe may ta valo,Negative,1,50
Ami to gp te 10 takay 3mb kinse!,ami to gp te 10 takay 3mb kinse,Negative,1,8
"Ami to ere follow kori na, ere dekhlei mejaj aasman e uthey jai, taw er post ashe ken feed e baal.",ami to ere follow kori na ere dekhlei mejaj aasman e uthey jai taw er post ashe ken feed e baal,Negative,1,21
ami to bike kine vul korlam..er theke 2.5 lac diye porimoni re 1 bar lagailei partam!,ami to bike kine vul korlam er theke 2 5 lac diye porimoni re 1 bar lagailei partam,Negative,1,18
Ami to babsilam ata xiaomi phone,ami to babsilam ata xiaomi phone,Negative,1,6
Ami to aolos tai koto diye bechben ?,ami to aolos tai koto diye bechben,Negative,1,7
Ami to already vabi ei sona,ami to already vabi ei sona,Negative,1,6
Ami to accounts khulte 1000 tk invest kore dicci. Taile invest cara holo ki babe,ami to accounts khulte 1000 tk invest kore dicci taile invest cara holo ki babe,Negative,1,15
Ami tmr face ta live a dkhte chai k mohan manusti apni j sbsmy laga lagir kotha likhe post koren,ami tmr face ta live a dkhte chai k mohan manusti apni j sbsmy laga lagir kotha likhe post koren,Negative,1,20
Ami th vabsi amr phn e prblm,ami th vabsi amr phn e prblm,Negative,1,7
Ami tei kopale nai tar upor ato sorto den keno,ami tei kopale nai tar upor ato sorto den keno,Negative,1,10
Ami sure eisob giveaway te apnader lok chara keu phone pai na,ami sure eisob giveaway te apnader lok chara keu phone pai na,Negative,1,12
Ami share korechi tau pacchi na pdf ta,ami share korechi tau pacchi na pdf ta,Negative,1,8
Ami sare dici kintu pdf pacci na,ami sare dici kintu pdf pacci na,Negative,1,7
ami reffer kore 1 GB painai.for this I give 1 star,ami reffer kore 1 gb painai for this i give 1 star,Negative,1,12
Ami realme 9 pro chalai faltu phone,ami realme 9 pro chalai faltu phone,Negative,1,7
Ami pedf paich nah,ami pedf paich nah,Negative,1,4
Ami pdf ta pai nai,ami pdf ta pai nai,Negative,1,5
Ami pdf passi na onek khon thakea try korshi,ami pdf passi na onek khon thakea try korshi,Negative,1,9
Ami pdf pai nai vaiya,ami pdf pai nai vaiya,Negative,1,5
Ami pdf pai nai,ami pdf pai nai,Negative,1,4
Ami pdf download korty partasi na,ami pdf download korty partasi na,Negative,1,6
Ami pdf a paini,ami pdf a paini,Negative,1,4
Ami pabo na vai,ami pabo na vai,Negative,1,4
Ami oshojjo hoia gechi ei network er upor..airtel konodin vola service dey na,ami oshojjo hoia gechi ei network er upor airtel konodin vola service dey na,Negative,1,14
Ami onek gulote ongsogrohon korechi but kono love hoyni,ami onek gulote ongsogrohon korechi but kono love hoyni,Negative,1,9
Ami mota holeo hatinh! point,ami mota holeo hatinh point,Negative,1,5
Ami mota holeo hathi na line of the year,ami mota holeo hathi na line of the year,Negative,1,9
Ami mota hoileo hati na,ami mota hoileo hati na,Negative,1,5
ami mona korch nogad bkash taka valo saba diva akon bksah ank valo nagod taka apnarh cash out charge barai dichan apnarah market aa noton asa ai obosta pora ki allah ai janah,ami mona korch nogad bkash taka valo saba diva akon bksah ank valo nagod taka apnarh cash out charge barai dichan apnarah market aa noton asa ai obosta pora ki allah ai janah,Negative,1,33
Ami mante parlm na ei phn,ami mante parlm na ei phn,Negative,1,6
Ami live er somay chilam na amare ki ei pdf ta deuya jabe,ami live er somay chilam na amare ki ei pdf ta deuya jabe,Negative,1,13
Ami lej kata magi,ami lej kata magi,Negative,1,4
Ami kutta frai khai na,ami kutta frai khai na,Negative,1,5
Ami korbo ai kaj gula?,ami korbo ai kaj gula,Negative,1,5
Ami kono somi kono price painai,ami kono somi kono price painai,Negative,1,6
Ami kiso paina vai,ami kiso paina vai,Negative,1,4
Ami kintam but camera valona,ami kintam but camera valona,Negative,1,5
Ami kichui pai na,ami kichui pai na,Negative,1,4
Ami ki pagol hoye gelam ?,ami ki pagol hoye gelam,Negative,1,5
Ami ki onno video dekhsilam j 5 ta matro common porse paribhashik,ami ki onno video dekhsilam j 5 ta matro common porse paribhashik,Negative,1,12
Ami ki korsi motherfucker,ami ki korsi motherfucker,Negative,1,4
Ami ki korlam 28k diye 5700g kinchi,ami ki korlam 28k diye 5700g kinchi,Negative,1,7
Ami ki kno din pabo na gorip bole,ami ki kno din pabo na gorip bole,Negative,1,8
Ami kheyechilam onyo ekta channel dekhe. Bhalo lageni dubar kheyechilam,ami kheyechilam onyo ekta channel dekhe bhalo lageni dubar kheyechilam,Negative,1,10
Ami kalkeuo chesta korci kintu pdf paini,ami kalkeuo chesta korci kintu pdf paini,Negative,1,7
"ami kalke bcash app diye registration korchi but akhono kono taka painai.  ata kemon kotha apnara ki faltuu add den naki je manush jate bcash accout khule.???""!!!!!Valo",ami kalke bcash app diye registration korchi but akhono kono taka painai ata kemon kotha apnara ki faltuu add den naki je manush jate bcash accout khule valo,Negative,1,28
"Ami joshor board , pdf file ami to pasci na,",ami joshor board pdf file ami to pasci na,Negative,1,9
Ami jokhon game khali tokhon network speed ato baje Grameen phoner rate 9:00 pm thake khooob Network kharap thake apnara ner speed valo koren,ami jokhon game khali tokhon network speed ato baje grameen phoner rate 9 00 pm thake khooob network kharap thake apnara ner speed valo koren,Negative,1,25
Ami jokhon capcut download korchi oai somoy 50m downloader acon 500m,ami jokhon capcut download korchi oai somoy 50m downloader acon 500m,Negative,1,11
Ami jkhn amr call history ba other uses history check korte jai ( something went wrong ) ashe why ? Fixed it fast as possible otherwise i will uninstall it or turn off BL SIM card,ami jkhn amr call history ba other uses history check korte jai something went wrong ashe why fixed it fast as possible otherwise i will uninstall it or turn off bl sim card,Negative,1,33
Ami Honorable Govt R kache asa Rakhsi. Total Bank kormi ra jara frontline a theke risk nia kaj kre jascen. tadr o ogradhikar vittite vaccine r bebostha krte,ami honorable govt r kache asa rakhsi total bank kormi ra jara frontline a theke risk nia kaj kre jascen tadr o ogradhikar vittite vaccine r bebostha krte,Negative,1,28
Ami gp bebohar kori  ar net speed ar jonno . kintu smartphone a net brows korte khub akta moja paid na. Gajipure ai rokom cityte jodi net connection valor name hoy tobe framer obosthata ki???? Please do something. I need pleasure.,ami gp bebohar kori ar net speed ar jonno kintu smartphone a net brows korte khub akta moja paid na gajipure ai rokom cityte jodi net connection valor name hoy tobe framer obosthata ki please do something i need pleasure,Negative,1,40
Ami gorib tai ami jano pai   samzone,ami gorib tai ami jano pai samzone,Negative,1,7
Ami giveaway te add hobo na,ami giveaway te add hobo na,Negative,1,6
Ami give er jonno grup join korte pari ne,ami give er jonno grup join korte pari ne,Negative,1,9
Ami fb te group khuje pai na kn,ami fb te group khuje pai na kn,Negative,1,8
Ami ekhono eitare alhua portesi. Dahua je eitar name ei jinishta nijere bujhaitei partesi na,ami ekhono eitare alhua portesi dahua je eitar name ei jinishta nijere bujhaitei partesi na,Negative,1,15
Ami ek boro baccha je mach khaite chai na,ami ek boro baccha je mach khaite chai na,Negative,1,9
Ami ei stand er jonno monitor tai nei nai!,ami ei stand er jonno monitor tai nei nai,Negative,1,9
Ami easyly dhukte parbo by copying key card finger brute 2 tai vulnerable,ami easyly dhukte parbo by copying key card finger brute 2 tai vulnerable,Negative,1,13
Ami dhaka board ar kintu pdf paina kn,ami dhaka board ar kintu pdf paina kn,Negative,1,8
Ami chui khaisi manusher mangsher loge hehe mama,ami chui khaisi manusher mangsher loge hehe mama,Negative,1,8
