sample_id,original_text,processed_text,label,label_id,token_count
18531,"Ata khobee valo app ,, akdom pocket bank er Moto",ata khobee valo app akdom pocket bank er moto,Positive,0,9
18532,ATA JODI INTERNATONAL KORA GALA VALO HOTO,ata jodi internatonal kora gala valo hoto,Positive,0,7
18533,Ata bcash thaka valo,ata bcash thaka valo,Positive,0,4
18534,Ata ank vlo app,ata ank vlo app,Positive,0,4
18535,Ata amar kaca kub valo lagce,ata amar kaca kub valo lagce,Positive,0,6
18542,Assalamulaikum vai apni ai vaba sobai ka gift kora thakan and amra o apnar pasha asi best of luck,assalamulaikum vai apni ai vaba sobai ka gift kora thakan and amra o apnar pasha asi best of luck,Positive,0,19
18544,Assalamulaikum appi kemon aso tmi onk sweet mashaallah,assalamulaikum appi kemon aso tmi onk sweet mashaallah,Positive,0,8
18545,Assalamulaikom apo apnk onk vlo lage please reply,assalamulaikom apo apnk onk vlo lage please reply,Positive,0,8
18547,Assalamualykum vai deshi agun x20,assalamualykum vai deshi agun x20,Positive,0,5
18549,Assalamualikum vaiya. 5055k er moddey laptop er review niye asen kichu,assalamualikum vaiya 5055k er moddey laptop er review niye asen kichu,Positive,0,11
18550,"Assalamualikum vai , khub joldi asha kori 3 million hoya jabe, in shaa allah, congratulations",assalamualikum vai khub joldi asha kori 3 million hoya jabe in shaa allah congratulations,Positive,0,14
18554,Assalamualakum apumasallah onk vlo lage tomake,assalamualakum apumasallah onk vlo lage tomake,Positive,0,6
18555,Assalamualaikumapu ami apnar blofg er asistaehishabe kaj korthe chai Ple call me Noman Nahin fb Love you apu,assalamualaikumapu ami apnar blofg er asistaehishabe kaj korthe chai ple call me noman nahin fb love you apu,Positive,0,18
18557,Assalamualaikum vaya chittagong e ashar vlog ta dien love from chittagong,assalamualaikum vaya chittagong e ashar vlog ta dien love from chittagong,Positive,0,11
18558,Assalamualaikum vaiya o appi onek valo laglo doijoner jonno doya roilo,assalamualaikum vaiya o appi onek valo laglo doijoner jonno doya roilo,Positive,0,11
18559,Assalamualaikum vaii ajk sondhy vabchilam er ei rokom ekta video sut kora dorkar r apnara sei vabnatake puron kore dilen,assalamualaikum vaii ajk sondhy vabchilam er ei rokom ekta video sut kora dorkar r apnara sei vabnatake puron kore dilen,Positive,0,20
18560,"Assalamualaikum vai, asa kori allahor rohomote valo asen, thanks vai",assalamualaikum vai asa kori allahor rohomote valo asen thanks vai,Positive,0,10
18561,Assalamualaikum take love from bogura,assalamualaikum take love from bogura,Positive,0,5
18567,Assalamualaikum gadget boy emon bhai,assalamualaikum gadget boy emon bhai,Positive,0,5
18569,Assalamualaikum bai kemon asan apnar class gula onek valo thanks baiya,assalamualaikum bai kemon asan apnar class gula onek valo thanks baiya,Positive,0,11
18570,Assalamualaikum apu tomer video gulo amer onek valo lage ar ami kintu maye chale na,assalamualaikum apu tomer video gulo amer onek valo lage ar ami kintu maye chale na,Positive,0,15
18572,Assalamualaikum apnar video bhalo hoy. But akto matha kom naraben pls go ahead thnks from france,assalamualaikum apnar video bhalo hoy but akto matha kom naraben pls go ahead thnks from france,Positive,0,16
18573,Assalamualaikum alhamdulillah apni onnak sokkkkhi,assalamualaikum alhamdulillah apni onnak sokkkkhi,Positive,0,5
18574,Assalamualaikum,assalamualaikum,Positive,0,1
18575,Assalamualaikom vaiya,assalamualaikom vaiya,Positive,0,2
18577,Assalamu walaikum vai good luck agiye jan dowa kori ar amon valo valp aro video diyen,assalamu walaikum vai good luck agiye jan dowa kori ar amon valo valp aro video diyen,Positive,0,16
18578,Assalamu alikum vaiyalove from barisal,assalamu alikum vaiyalove from barisal,Positive,0,5
18579,Assalamu alikum kmn achen so beautiful place apu apnake kub sundor lagce frist comment korchi,assalamu alikum kmn achen so beautiful place apu apnake kub sundor lagce frist comment korchi,Positive,0,15
18582,Assalamu alaikum wa rahmatullah,assalamu alaikum wa rahmatullah,Positive,0,4
18584,Assalamu alaikum apuuuuu chole aslam class korte,assalamu alaikum apuuuuu chole aslam class korte,Positive,0,7
18585,Assalamu alaikum,assalamu alaikum,Positive,0,2
18586,Assalamu alaikhum sir kmn asen,assalamu alaikhum sir kmn asen,Positive,0,5
18589,Asolei Seser tai jos selo,asolei seser tai jos selo,Positive,0,5
18590,Asolei ei dame sera dill,asolei ei dame sera dill,Positive,0,5
18592,Asole e khub valo laglo ....,asole e khub valo laglo,Positive,0,5
18594,Asol corray kinto akhaney apnar video dektese vaiya,asol corray kinto akhaney apnar video dektese vaiya,Positive,0,8
18595,Asohole ist tym ami eta k gurutto de nai...kintu ekn..bujte parci j eta koto vlo apps...eta use vlo lage.  Tobe eta ekta prblm ta holo update  details aste onk tym ne eta vlo lage nai..so e bepar ta lokkho krle vlo hoy,asohole ist tym ami eta k gurutto de nai kintu ekn bujte parci j eta koto vlo apps eta use vlo lage tobe eta ekta prblm ta holo update details aste onk tym ne eta vlo lage nai so e bepar ta lokkho krle vlo hoy,Positive,0,46
18596,Asob pachal bad dia vaccine din,asob pachal bad dia vaccine din,Positive,0,6
18597,Asma Ireen harami ei jonno to boltesi taratari vaccine niye ne,asma ireen harami ei jonno to boltesi taratari vaccine niye ne,Positive,0,11
18598,Aslamualikum apu kamona aso tumera,aslamualikum apu kamona aso tumera,Positive,0,5
18599,Asjke theke poprasuna start korlam,asjke theke poprasuna start korlam,Positive,0,5
18603,Asha kori natok ti valo hobe,asha kori natok ti valo hobe,Positive,0,6
18604,Asha Kori khub valo akta apps,asha kori khub valo akta apps,Positive,0,6
18605,"Ascalamuali kum, thanks sir",ascalamuali kum thanks sir,Positive,0,4
18607,Asalamulaykum kmn acen sobay onek din por aksathe holam bhalo lagche,asalamulaykum kmn acen sobay onek din por aksathe holam bhalo lagche,Positive,0,11
18610,Asalamolaikom dream apu tomar kasmir vlog gola onk sondor love you,asalamolaikom dream apu tomar kasmir vlog gola onk sondor love you,Positive,0,11
18612,Asalamolaikom dream apu tomak onk sondor lagtase mashallah mashallah,asalamolaikom dream apu tomak onk sondor lagtase mashallah mashallah,Positive,0,9
18614,Asa kori are drut oo agiye jan vlo vlo video diye vlo lage apnr video,asa kori are drut oo agiye jan vlo vlo video diye vlo lage apnr video,Positive,0,15
18615,Asa kori ami pamu,asa kori ami pamu,Positive,0,4
18618,As usual darun laglo vlog ta. Bises kore amar khub favourite south indian and north indian food. Just lovely and looks delicious,as usual darun laglo vlog ta bises kore amar khub favourite south indian and north indian food just lovely and looks delicious,Positive,0,22
18619,"As expected, tushar vai etar review dibe",as expected tushar vai etar review dibe,Positive,0,7
18621,Arree sheeiii obuk,arree sheeiii obuk,Positive,0,3
18622,"Arre moshai khali daar korao ni , puro khunti pute deacho , oi luchi ar chola r daal dekhe eai osomoye matha nasto hoe gelo je",arre moshai khali daar korao ni puro khunti pute deacho oi luchi ar chola r daal dekhe eai osomoye matha nasto hoe gelo je,Positive,0,24
18623,Aronno vair haashi taa,aronno vair haashi taa,Positive,0,4
18624,Arokom vidio aro den amader jonno kub valo hobe baiya,arokom vidio aro den amader jonno kub valo hobe baiya,Positive,0,10
18625,Arokom somorton sudu amdar sylhet ai possible,arokom somorton sudu amdar sylhet ai possible,Positive,0,7
18626,Arokom comparison e amra audience ra chai,arokom comparison e amra audience ra chai,Positive,0,7
18627,Arokom aro vlog chai,arokom aro vlog chai,Positive,0,4
18628,Arman vaiyaaa organic chemistry er king thanks a zettabyte vaiyaaaa,arman vaiyaaa organic chemistry er king thanks a zettabyte vaiyaaaa,Positive,0,10
18630,Arifin Shuvoo Vai Movie internet kobe pabo onk bhalo hoise mone hocche,arifin shuvoo vai movie internet kobe pabo onk bhalo hoise mone hocche,Positive,0,12
18631,Arif akash bai amader udvash 10 acadami program class koraiche onek valo poran bai thank you,arif akash bai amader udvash 10 acadami program class koraiche onek valo poran bai thank you,Positive,0,16
18633,Arehhh choto vai kapshi,arehhh choto vai kapshi,Positive,0,4
18634,"Arehhh bhai, arehh bhai amar jaan er bhai",arehhh bhai arehh bhai amar jaan er bhai,Positive,0,8
18635,Arehh arman vai! apni na phd korte gechen!,arehh arman vai apni na phd korte gechen,Positive,0,8
18636,Areh dada. Video and voice over khb e valo. Loyal subscribers ache. Akdin quality khrp holeo puro video dkte amro baddho content er jonno,areh dada video and voice over khb e valo loyal subscribers ache akdin quality khrp holeo puro video dkte amro baddho content er jonno,Positive,0,24
18638,Areh babu tumi keno eto meyeder sathe thako jano na amr jealous feel hoi tumi shudu amr,areh babu tumi keno eto meyeder sathe thako jano na amr jealous feel hoi tumi shudu amr,Positive,0,17
18639,Areeh waah khabar kheye bollen nakimera dil jis restaurant ke khane pe fida hai woh dilruba hai,areeh waah khabar kheye bollen nakimera dil jis restaurant ke khane pe fida hai woh dilruba hai,Positive,0,17
18640,Areeh amar elaka onk clean,areeh amar elaka onk clean,Positive,0,5
18641,Areeeh Zawad nakii onk din por dekha hoye bhalo laglo,areeeh zawad nakii onk din por dekha hoye bhalo laglo,Positive,0,10
18642,Areeeh vai tmder khawa dekhle khaite iccha kore guraguri dekhle gurte iccha kore couple vdo dekhle biye korte iccha kore,areeeh vai tmder khawa dekhle khaite iccha kore guraguri dekhle gurte iccha kore couple vdo dekhle biye korte iccha kore,Positive,0,20
18643,Are sundori kolkata kobe ele,are sundori kolkata kobe ele,Positive,0,5
18644,Are pagol Dubai agola 20 derham kore bace oikhane theke e kine anish oigula bhalo,are pagol dubai agola 20 derham kore bace oikhane theke e kine anish oigula bhalo,Positive,0,15
18645,Are darun laglo dada. Tmr vid r jnno opekha te thki sb smy,are darun laglo dada tmr vid r jnno opekha te thki sb smy,Positive,0,13
18647,Ar porer ture ami meet korbo plz tumi age thake jayao j kothay asba ami meet korbo plz plz plz,ar porer ture ami meet korbo plz tumi age thake jayao j kothay asba ami meet korbo plz plz plz,Positive,0,20
18648,ar o valo hote hobe,ar o valo hote hobe,Positive,0,5
18650,Apuuuu love from india. Ami notun notun apnar video dekhchi khub valo lagche amr,apuuuu love from india ami notun notun apnar video dekhchi khub valo lagche amr,Positive,0,14
18651,Apuuu plz mirpur e ekdin 100 tk r challenge korbaa food niye plzzz,apuuu plz mirpur e ekdin 100 tk r challenge korbaa food niye plzzz,Positive,0,13
18655,Apur hasita khub sunder,apur hasita khub sunder,Positive,0,4
18657,Apuke onnek glowing laagtese,apuke onnek glowing laagtese,Positive,0,4
18658,apu... apne amr onek Favourite....,apu apne amr onek favourite,Positive,0,5
18659,Apu. Nice hoice khuv. Onk onk valo lagce. All the best. Amr kicu interior design er review dite parben. Thxs,apu nice hoice khuv onk onk valo lagce all the best amr kicu interior design er review dite parben thxs,Positive,0,20
18660,Apu. Love you so so so much. Ami tmr sob gula video dekhilove you khudalagse couple,apu love you so so so much ami tmr sob gula video dekhilove you khudalagse couple,Positive,0,16
18661,"Apu,jiber jol atkaite parlam nah,apnar tetul khawa dekhe",apu jiber jol atkaite parlam nah apnar tetul khawa dekhe,Positive,0,10
18662,"Apu, address ba location dile valo hoto. Amio khabar gulo try korte chai",apu address ba location dile valo hoto amio khabar gulo try korte chai,Positive,0,13
18663,Apu watch r sunglass ta valo lagse onek,apu watch r sunglass ta valo lagse onek,Positive,0,8
18664,Apu vedio daw na kn regular,apu vedio daw na kn regular,Positive,0,6
18665,Apu valo movie te beshi dekte chain....................,apu valo movie te beshi dekte chain,Positive,0,7
18667,Apu vaiyara apnader jonno onek dowa roilo,apu vaiyara apnader jonno onek dowa roilo,Positive,0,7
18669,Apu usa thake tomar video gula dekhi valo lage. Tobe tumi jokon video upload koro tokhon amader rat thake,apu usa thake tomar video gula dekhi valo lage tobe tumi jokon video upload koro tokhon amader rat thake,Positive,0,19
18670,Apu tumi vedio onek kom desso,apu tumi vedio onek kom desso,Positive,0,6
18671,Apu tumi prokritir maje misha gaso atotae valo lagse shotti tumader dekhe shikhar ache jibon take kivabe shob kisur majao ato shundor kora ji love u dear,apu tumi prokritir maje misha gaso atotae valo lagse shotti tumader dekhe shikhar ache jibon take kivabe shob kisur majao ato shundor kora ji love u dear,Positive,0,27
18672,Apu tumi pan khaw ekhaner pan moja kheye deikho,apu tumi pan khaw ekhaner pan moja kheye deikho,Positive,0,9
18673,Apu tumi jokhon bolla na shirite namte dey na sei shirite bhool bhulaiya 2 te dekha jay thank you apu tomra jeye amader dekhate perecho,apu tumi jokhon bolla na shirite namte dey na sei shirite bhool bhulaiya 2 te dekha jay thank you apu tomra jeye amader dekhate perecho,Positive,0,25
18674,Apu tumi goto kal onk shajso to jai nice lagsilo tumake mashallah tai hoy to nojor lagse amaro amon hoy shajle,apu tumi goto kal onk shajso to jai nice lagsilo tumake mashallah tai hoy to nojor lagse amaro amon hoy shajle,Positive,0,21
18676,Apu tumi age j kno bolo na tahole tomar sathe dekha hoto age aktu janay jaio kothay o gele tomar sathe meet korar khub ichha onk bhalo lage tomake,apu tumi age j kno bolo na tahole tomar sathe dekha hoto age aktu janay jaio kothay o gele tomar sathe meet korar khub ichha onk bhalo lage tomake,Positive,0,29
18677,Apu tumer video kalke dekchi. And today try korchi. Friday ato vlo akta fish try korlam. So delicious and yammy,apu tumer video kalke dekchi and today try korchi friday ato vlo akta fish try korlam so delicious and yammy,Positive,0,20
18678,Apu tumer sathay daka hober sujok hoya cilo raj barita thanks apu tumer behave masallah,apu tumer sathay daka hober sujok hoya cilo raj barita thanks apu tumer behave masallah,Positive,0,15
18679,Apu tumer kalka tiktok ta joss hoysa so funny,apu tumer kalka tiktok ta joss hoysa so funny,Positive,0,9
18680,Apu tumar video onak sundor hoi,apu tumar video onak sundor hoi,Positive,0,6
18681,"Apu tumar udar mon r bishal shomudro, thik jno tumar moner motoe shoccho. Love u apu",apu tumar udar mon r bishal shomudro thik jno tumar moner motoe shoccho love u apu,Positive,0,16
18682,Apu tumar sathe kaj sikte eccha korche kub,apu tumar sathe kaj sikte eccha korche kub,Positive,0,8
18683,Apu tumake kub bala lage,apu tumake kub bala lage,Positive,0,5
18684,"Apu tomra ki husband wife, dujoe video koreso, very nice",apu tomra ki husband wife dujoe video koreso very nice,Positive,0,10
18685,Apu tomr video amr onkk vlo lage love you from chittagong,apu tomr video amr onkk vlo lage love you from chittagong,Positive,0,11
18686,Apu tomr vedio gulo onk onk valo laga,apu tomr vedio gulo onk onk valo laga,Positive,0,8
18687,Apu tomr jodi sombob hoy apu mukkha and madina ase dekio apu tomi dakle onno rokom 1ta feel jeta pribir kono jygy ny r moner santita bujano jabe na sudu mon teke asbe alhumdulillah apu ami tomader just bollam plz take it respect and positively,apu tomr jodi sombob hoy apu mukkha and madina ase dekio apu tomi dakle onno rokom 1ta feel jeta pribir kono jygy ny r moner santita bujano jabe na sudu mon teke asbe alhumdulillah apu ami tomader just bollam plz take it respect and positively,Positive,0,45
18688,Apu tomk amr atu vlo lage kno?,apu tomk amr atu vlo lage kno,Positive,0,7
18689,Apu tomi akon food vloger er thakey besi travel vloger hoye jacca,apu tomi akon food vloger er thakey besi travel vloger hoye jacca,Positive,0,12
18690,Apu tomer vlog gulo khub vhalo lage. Tumi onek din por por vlog dao tai tomer vlog khub miss kori ektu taratari upload dear try koro plz,apu tomer vlog gulo khub vhalo lage tumi onek din por por vlog dao tai tomer vlog khub miss kori ektu taratari upload dear try koro plz,Positive,0,27
18691,Apu tomer vlog amer khub valo lage,apu tomer vlog amer khub valo lage,Positive,0,7
18693,Apu tomar video onek nice,apu tomar video onek nice,Positive,0,5
18694,"Apu tomar video gula amr khuv Valo lage,r hijab porsta amr khuv Valo lage. Tomk khuv sundor lagtece",apu tomar video gula amr khuv valo lage r hijab porsta amr khuv valo lage tomk khuv sundor lagtece,Positive,0,19
18696,Apu tomar sathe ekta kotha ache tmi onk bhalo,apu tomar sathe ekta kotha ache tmi onk bhalo,Positive,0,9
18697,Apu tomar hijab style ta onek valo manaise,apu tomar hijab style ta onek valo manaise,Positive,0,8
18698,Apu tomar hijab gula onek shundor,apu tomar hijab gula onek shundor,Positive,0,6
18699,Apu tomar hairstyle ta onek shundor please ekdin bedhe dekhaio,apu tomar hairstyle ta onek shundor please ekdin bedhe dekhaio,Positive,0,10
18700,Apu tomar dress ta kothay pabo ?ektu bolba please?,apu tomar dress ta kothay pabo ektu bolba please,Positive,0,9
18701,Apu tomar bideo dakta khub balo laga tumi and baiya jast lokk,apu tomar bideo dakta khub balo laga tumi and baiya jast lokk,Positive,0,12
18702,apu tomake onek valo lage .,apu tomake onek valo lage,Positive,0,5
18703,Apu tomaka onk sundor lagtasa,apu tomaka onk sundor lagtasa,Positive,0,5
18704,Apu tomak onak sondor lagtaca,apu tomak onak sondor lagtaca,Positive,0,5
18706,Apu tmr video onek valo lage,apu tmr video onek valo lage,Positive,0,6
18707,Apu tmr video guli onk sundor amr valo lage take love,apu tmr video guli onk sundor amr valo lage take love,Positive,0,11
18708,Apu tmr video dekhe amr o khete echa kortase but amr agola khawya allow nh karon ami pregnant,apu tmr video dekhe amr o khete echa kortase but amr agola khawya allow nh karon ami pregnant,Positive,0,18
18709,Apu tmr vdo amr onnk vhalo lge shob vdo dekha sesh,apu tmr vdo amr onnk vhalo lge shob vdo dekha sesh,Positive,0,11
18710,"Apu tmr recent skincare er blog dio plz, tmr skin glow kortese mash allah",apu tmr recent skincare er blog dio plz tmr skin glow kortese mash allah,Positive,0,14
18711,Apu tmr motu ami oo borta ta bhasi like kori tmr khawya dekha amr muk e pani cole aschilo,apu tmr motu ami oo borta ta bhasi like kori tmr khawya dekha amr muk e pani cole aschilo,Positive,0,19
18712,Apu tmr moto DJ hoite cai help me plz amake shikhao onek joss tumi,apu tmr moto dj hoite cai help me plz amake shikhao onek joss tumi,Positive,0,14
18715,Apu tmr ei hijab porar tutorial diyo,apu tmr ei hijab porar tutorial diyo,Positive,0,7
18716,Apu tmk onk vlo lage,apu tmk onk vlo lage,Positive,0,5
18717,Apu tmk onk vllage tmr vidio o vllage plz continue this types video,apu tmk onk vllage tmr vidio o vllage plz continue this types video,Positive,0,13
18718,apu tmk onek cute lagsa,apu tmk onek cute lagsa,Positive,0,5
18720,Apu tmk je kibhabe bujhbo koto shundor hoisee video ta! ami realise korlam je eita korte koto ta koshto hoise! proud of you faiza apu!also sadi bhaiyaa,apu tmk je kibhabe bujhbo koto shundor hoisee video ta ami realise korlam je eita korte koto ta koshto hoise proud of you faiza apu also sadi bhaiyaa,Positive,0,28
18722,Apu tmk ar oke akshathe onk bhalo lage,apu tmk ar oke akshathe onk bhalo lage,Positive,0,8
18725,Apu tmi onk cute,apu tmi onk cute,Positive,0,4
18726,Apu tmi eto cute,apu tmi eto cute,Positive,0,4
18727,Apu tmi arektu taratari video dity parona. Tmr video gula dekhar jonno wait kori,apu tmi arektu taratari video dity parona tmr video gula dekhar jonno wait kori,Positive,0,14
18728,Apu tmer video omek sundor,apu tmer video omek sundor,Positive,0,5
18729,Apu tme ki osustho?? Voice ta Change lagteca..... joldi bhalo hoye jai,apu tme ki osustho voice ta change lagteca joldi bhalo hoye jai,Positive,0,12
18730,"Apu thumbnail quality update korar try koren , khub cheap lage, apnar content khub sundor 3",apu thumbnail quality update korar try koren khub cheap lage apnar content khub sundor 3,Positive,0,15
18731,Apu this was the best video. Ami shob shomoy khub bored thaki like kothay jabo. Plus ghurte gele just restaurant ei jai ar kono option pai na. Khub birokto lagto but tomar ei video ta dekhe khuuuuuub bhalo laglo. Ami bhabsilam dhakay kothay jawa e jayna. Apu please erokom aroooo video dio dhakay jodi aro kothaw ghurte pari,apu this was the best video ami shob shomoy khub bored thaki like kothay jabo plus ghurte gele just restaurant ei jai ar kono option pai na khub birokto lagto but tomar ei video ta dekhe khuuuuuub bhalo laglo ami bhabsilam dhakay kothay jawa e jayna apu please erokom aroooo video dio dhakay jodi aro kothaw ghurte pari,Positive,0,58
18732,Apu taratare next blog dan plz,apu taratare next blog dan plz,Positive,0,6
18733,"Apu somaj ,onek sundhor kotha",apu somaj onek sundhor kotha,Positive,0,5
18734,Apu sob vorta gular recipe jodi akta video deten tahole happy hotam,apu sob vorta gular recipe jodi akta video deten tahole happy hotam,Positive,0,12
18735,Apu shopping videos dekhte vallage!,apu shopping videos dekhte vallage,Positive,0,5
18736,Apu sei seheri but dod kolar vater sate aktu ghi dea makayle just ostir lage,apu sei seheri but dod kolar vater sate aktu ghi dea makayle just ostir lage,Positive,0,15
18738,Apu sadi vaia onk cute,apu sadi vaia onk cute,Positive,0,5
18740,Apu plzzzz reply daooo big fan,apu plzzzz reply daooo big fan,Positive,0,6
18741,Apu plz plz plz ai hijab tutorial ta dao,apu plz plz plz ai hijab tutorial ta dao,Positive,0,9
18742,Apu plz khulna aso i am your biggest fan ami always tomr sob video dekhi amon o hoi ami tomar ak ak ta video 10 bar o deksi plz khulna aso ar amr sathe dekha kro love you apu,apu plz khulna aso i am your biggest fan ami always tomr sob video dekhi amon o hoi ami tomar ak ak ta video 10 bar o deksi plz khulna aso ar amr sathe dekha kro love you apu,Positive,0,39
18743,Apu plz dhaka metro rail paragraph er akta video dan plz,apu plz dhaka metro rail paragraph er akta video dan plz,Positive,0,11
18744,Apu please pastar upor emon akta video koren,apu please pastar upor emon akta video koren,Positive,0,8
18745,"Apu please amar comment er reply koren,ami ei comment screenshot diye amar friend der dekhate chai, tmr onk boro fan",apu please amar comment er reply koren ami ei comment screenshot diye amar friend der dekhate chai tmr onk boro fan,Positive,0,21
18746,Apu pansir doi ta must be try korba onek mojar,apu pansir doi ta must be try korba onek mojar,Positive,0,10
18748,Apu paan khaiya porai tak lagaicho. Onak moja pailam,apu paan khaiya porai tak lagaicho onak moja pailam,Positive,0,9
18749,"Apu onk sundor, kon camera use koren?",apu onk sundor kon camera use koren,Positive,0,7
18750,Apu onk cute lagche apnak,apu onk cute lagche apnak,Positive,0,5
18751,Apu ones bhallagse video gula dekhe,apu ones bhallagse video gula dekhe,Positive,0,6
18752,Apu onek thanks taratari video upload korar jonno. Tomer video dekhle mone hoy din shuru hoise,apu onek thanks taratari video upload korar jonno tomer video dekhle mone hoy din shuru hoise,Positive,0,16
18753,Apu onek sundor lagce,apu onek sundor lagce,Positive,0,4
18754,Apu onek sukay geso,apu onek sukay geso,Positive,0,4
18756,"Apu nice laktece , pliz replay onk khushi hobo apu ami akta may",apu nice laktece pliz replay onk khushi hobo apu ami akta may,Positive,0,12
18757,Apu next time the palace resort er upor review dio,apu next time the palace resort er upor review dio,Positive,0,10
18758,Apu massa allah tumake dekhe hijab porar icca aro bere jay tumi khubi pretty and in sha allah ei bhabei shokhe thako sara ti jibon,apu massa allah tumake dekhe hijab porar icca aro bere jay tumi khubi pretty and in sha allah ei bhabei shokhe thako sara ti jibon,Positive,0,25
18759,Apu makeup a tomake onek manaise,apu makeup a tomake onek manaise,Positive,0,6
18760,Apu location link ta dia dile vlo hoto,apu location link ta dia dile vlo hoto,Positive,0,8
18761,Apu koto khane e tw guro narayanganj o visit koro rasif vaiya r ipsa apur sty please please please,apu koto khane e tw guro narayanganj o visit koro rasif vaiya r ipsa apur sty please please please,Positive,0,19
18762,Apu klk bride theka besi amr tmk vlo lagtasilo Tmk kae bride lagtasilo,apu klk bride theka besi amr tmk vlo lagtasilo tmk kae bride lagtasilo,Positive,0,13
18767,"Apu khudalagseeeee love from chandpur , sahrasti khudalagse khudalagse",apu khudalagseeeee love from chandpur sahrasti khudalagse khudalagse,Positive,0,8
18768,Apu khichuri ta dekhei onk luv lagche jibbay pani cole asche,apu khichuri ta dekhei onk luv lagche jibbay pani cole asche,Positive,0,11
18770,Apu ke shukhna lagche,apu ke shukhna lagche,Positive,0,4
18771,Apu kasmir atto nice jantan na but apnader vlog e deke sotti jyga ta osadaron mashallah r onk information dewer jonw thanks insha allah jawer icca ace,apu kasmir atto nice jantan na but apnader vlog e deke sotti jyga ta osadaron mashallah r onk information dewer jonw thanks insha allah jawer icca ace,Positive,0,27
18776,Apu how do u maintain weight after eating all these yummy food ? ami tho smell korlay eh mota hoe. Weight loss tips please,apu how do u maintain weight after eating all these yummy food ami tho smell korlay eh mota hoe weight loss tips please,Positive,0,23
18779,Apu hijab tutorial ta dio,apu hijab tutorial ta dio,Positive,0,5
18780,Apu hijab tutorial ta dekhan,apu hijab tutorial ta dekhan,Positive,0,5
18782,Apu hajaro pic er vire ei pic tare harate di en na....ki jeno ache.... ....pic tar nam amr kache dushtomi lukochori khelche.....,apu hajaro pic er vire ei pic tare harate di en na ki jeno ache pic tar nam amr kache dushtomi lukochori khelche,Positive,0,23
18784,Apu ghoru r jonno khulna r kamrul hotel zero point ta e best,apu ghoru r jonno khulna r kamrul hotel zero point ta e best,Positive,0,13
18786,Apu ekta reply dibe plz bigg fan,apu ekta reply dibe plz bigg fan,Positive,0,7
18788,Apu eita dekiya kudalagse,apu eita dekiya kudalagse,Positive,0,4
18790,Apu ei hijab style ta plz dhakan,apu ei hijab style ta plz dhakan,Positive,0,7
18791,Apu ebr tmr pora koikta hijab style er video koro plzzzz,apu ebr tmr pora koikta hijab style er video koro plzzzz,Positive,0,11
18792,Apu dhaka baire food gula niye oh koro taile amra amdr authentic food jante parbo,apu dhaka baire food gula niye oh koro taile amra amdr authentic food jante parbo,Positive,0,15
18793,Apu dekhi hindi khub bhalo paren,apu dekhi hindi khub bhalo paren,Positive,0,6
18794,Apu darun onustan hosca,apu darun onustan hosca,Positive,0,4
18795,Apu bhorta khawar time e apnar reac deikha bhorta khaite mon chaia gelo,apu bhorta khawar time e apnar reac deikha bhorta khaite mon chaia gelo,Positive,0,13
18796,Apu baje coment er Reply diye plz nijader shundor muhurto ta noshto korona. Tumader anondo dekha amrao khushi hote chai,apu baje coment er reply diye plz nijader shundor muhurto ta noshto korona tumader anondo dekha amrao khushi hote chai,Positive,0,20
18797,Apu ato cute kn apni,apu ato cute kn apni,Positive,0,5
18798,Apu assalamualikum tumarjonno onakbochor nij gram dakhan onakvalolaglo onak dhonnobad,apu assalamualikum tumarjonno onakbochor nij gram dakhan onakvalolaglo onak dhonnobad,Positive,0,10
18799,Apu Assalamualaikum apu emn street food er vedio dio tomar video gula shundor hoi onek,apu assalamualaikum apu emn street food er vedio dio tomar video gula shundor hoi onek,Positive,0,15
18800,Apu apnr challenge vedio amr onk valo lage. Plz arukum vedio aro cai,apu apnr challenge vedio amr onk valo lage plz arukum vedio aro cai,Positive,0,13
18801,Apu apnk e dekhte onk sundor lagse,apu apnk e dekhte onk sundor lagse,Positive,0,7
18802,Apu apni to emnite onk sundr ja bolar kono vasai nei,apu apni to emnite onk sundr ja bolar kono vasai nei,Positive,0,11
18803,Apu apni daily akta kore vlog din,apu apni daily akta kore vlog din,Positive,0,7
18805,Apu apner video ank vlo laga,apu apner video ank vlo laga,Positive,0,6
18807,Apu apner home er chad er vlog diben,apu apner home er chad er vlog diben,Positive,0,8
18808,Apu apner food review video anek valo lage,apu apner food review video anek valo lage,Positive,0,8
18809,Apu apne khub shundor kore bujhan kon dish kamon,apu apne khub shundor kore bujhan kon dish kamon,Positive,0,9
18810,Apu apnar video onek vlo lage love u apu,apu apnar video onek vlo lage love u apu,Positive,0,9
18811,Apu apnar video gula onek valo lage apni amar favorite food vloger,apu apnar video gula onek valo lage apni amar favorite food vloger,Positive,0,12
18812,Apu apnar use kora puron dress gulo amk diben apu plz amra onk gorib ato tk diye jama kenar sartho nei,apu apnar use kora puron dress gulo amk diben apu plz amra onk gorib ato tk diye jama kenar sartho nei,Positive,0,21
18813,Apu apnar sob gola video or modde diya dise,apu apnar sob gola video or modde diya dise,Positive,0,9
18814,Apu apnar phone covers gula onek sundor,apu apnar phone covers gula onek sundor,Positive,0,7
18818,Apu apnake onk shondor lagtase,apu apnake onk shondor lagtase,Positive,0,5
18819,Apu apnake onake sondor lage,apu apnake onake sondor lage,Positive,0,5
